Sample_name	Group	Time_d	G01	G02	G03	G04	G05	G06	G07	G08	G09	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68
36_D3	D3	36	0.016972	0.001297	0.096246	0.010721	0.002707	0.013829	0.001198	0.00986	0.069958	0.002821	0.006138	0.004796	0.010761	0.015077	0.00683	0.005484	0.000658	0.001713	0.004079	0.023575	0.02508	0.001129	0.016062	0.020417	0.008197	0.001208	0.000836	0.00536	0.000886	0.176375	0.000203	0.01275	0.00001	0.008315	0.001302	0.00488	0.000673	0.000238	0.002371	0.005068	0.001168	0.000158	0.003336	0.179281	0.154231	0.000906	0.00198	0.012102	0.001114	0.007484	0.001232	0.000059	0.020977	0.000287	0.001658	0.001524	0.000183	0.000203	0.000856	0.002015	0.003168	0.000371	0.000579	0.007528	0.000525	0.000129	0.00049	0.000376
37_D3	D3	37	0.007033	0.000509	0.054612	0.005836	0.005673	0.003071	0.003378	0.020634	0.028805	0.001222	0.001741	0.006909	0.021727	0.091553	0.00733	0.0078	0.000213	0.000579	0.001993	0.015807	0.103087	0.001212	0.004249	0.008729	0.004417	0.00049	0.000178	0.00088	0.002419	0.044384	0.001355	0.00224	0.000045	0.003383	0.00042	0.003848	0.000821	0.000331	0.003462	0.003704	0.001202	0.001039	0.002216	0.23209	0.188319	0.0023	0.000168	0.018315	0.000287	0.002473	0.001227	0.000544	0.057046	0.000203	0.000722	0.00133	0.000331	0.000138	0.000129	0.005178	0.000594	0.000633	0.000781	0.00549	0.000816	0.000074	0.000213	0.000064
38_D3	D3	38	0.000342	0.00003	0.001036	0.001363	0.002146	0.000124	0.002448	0.009411	0.000669	0.000089	0.000129	0.003603	0.006621	0.098684	0.001809	0.001571	0.000025	0.000084	0.000451	0.000377	0.139569	0.000278	0.00004	0.000347	0.000396	0	0	0.00005	0.001685	0.000213	0.00058	0.000069	0	0.000282	0.000094	0.000842	0.000292	0.000104	0.001665	0.000892	0.000213	0.000134	0.000401	0.337007	0.287415	0.004222	0.00001	0.000223	0.00001	0.000307	0.000952	0.000317	0.079704	0.000045	0.000149	0.000307	0.000952	0.000694	0.00002	0.005337	0.000178	0.00005	0.000763	0.000124	0.001962	0.000015	0.000074	0.000005
39_D3	D3	39	0.000155	0.00004	0.001238	0.002151	0.002725	0.00006	0.015484	0.005753	0.000274	0.000125	0.00003	0.005988	0.00264	0.047424	0.002345	0.001756	0.00003	0.00003	0.000274	0.000444	0.07469	0.000289	0.00004	0.00018	0.000115	0.00001	0	0.000015	0.002764	0.000304	0.000614	0.00003	0.000005	0.0001	0.000015	0.000524	0.00015	0.00004	0.000843	0.000654	0.000035	0.00007	0.000429	0.377649	0.320354	0.016736	0	0.000484	0.000055	0.000085	0.001118	0.000249	0.094729	0.00003	0.00021	0.000245	0.000704	0.00017	0.00001	0.007665	0.00005	0.00003	0.000823	0.000075	0.00752	0.00002	0.00011	0
43_D3	D3	43	0.001497	0.000034	0.001434	0.002217	0.003831	0.000504	0.006875	0.013691	0.000294	0.000049	0.000093	0.013138	0.007252	0.081766	0.003327	0.005353	0.001977	0.000396	0.000279	0.000367	0.108591	0.000964	0.000323	0.00021	0.000088	0.000054	0.000015	0.000088	0.006826	0.000773	0.000871	0.000132	0.000122	0.000191	0.000259	0.002452	0.000519	0.000215	0.001399	0.001762	0.000431	0.000181	0.000416	0.360877	0.224923	0.011069	0.000024	0.002055	0.000029	0.000137	0.00321	0.00023	0.08022	0.000039	0.00022	0.000431	0.000391	0.000191	0.004575	0.007115	0.000034	0.000064	0.000749	0.000069	0.003905	0.010359	0.016206	0.00162
44_D3	D3	44	0.001218	0.000106	0.007507	0.005211	0.004592	0.000759	0.009561	0.018146	0.000464	0.00016	0.000155	0.030699	0.006187	0.034697	0.006671	0.01017	0.00161	0.000343	0.000561	0.001097	0.050856	0.001527	0.000295	0.000309	0.000077	0.000189	0.000087	0.000111	0.015918	0.001063	0.001378	0.000135	0.000184	0.000218	0.000193	0.002306	0.000503	0.000237	0.001788	0.001905	0.000725	0.000324	0.000657	0.351618	0.244158	0.021148	0.000058	0.006501	0.000053	0.000203	0.009895	0.000237	0.075629	0.000082	0.000421	0.000421	0.000933	0.000904	0.006279	0.006004	0.000073	0.000087	0.001063	0.000121	0.007396	0.015613	0.023192	0.007014
45_D3	D3	45	0.000876	0.000073	0.008063	0.004336	0.005861	0.00059	0.00558	0.021174	0.000503	0.000198	0.000145	0.046244	0.003848	0.010846	0.005585	0.012162	0.001892	0.00031	0.000794	0.000697	0.014727	0.000808	0.000198	0.00031	0.00014	0.000092	0.000068	0.000174	0.023487	0.001258	0.001854	0.00014	0.000116	0.0003	0.000257	0.003485	0.000745	0.000411	0.001118	0.002434	0.001036	0.000194	0.000363	0.409944	0.192672	0.024063	0.000068	0.004961	0.000044	0.000223	0.00648	0.000223	0.088345	0.000048	0.000237	0.000421	0.000281	0.000179	0.012259	0.014529	0.000136	0.000068	0.001694	0.000068	0.007313	0.016126	0.022636	0.013488
46_D3	D3	46	0.002131	0.0002	0.013723	0.007587	0.003515	0.001457	0.005353	0.020606	0.001252	0.000587	0.000332	0.041325	0.004302	0.043877	0.005573	0.010975	0.001428	0.00024	0.001877	0.002283	0.026121	0.001071	0.000372	0.000851	0.000244	0.000127	0.000152	0.000435	0.027797	0.001374	0.002997	0.000152	0.000235	0.000626	0.00042	0.002454	0.00046	0.000337	0.001291	0.002044	0.001022	0.000328	0.000543	0.385948	0.099208	0.027646	0.000088	0.002014	0.000127	0.000606	0.006062	0.000235	0.148525	0.000103	0.000357	0.000474	0.000474	0.000533	0.010511	0.023882	0.000191	0.00021	0.002469	0.00023	0.00835	0.003833	0.020547	0.017306
49_D3	D3	49	0.000246	0.000045	0.005135	0.004266	0.001568	0.000151	0.000337	0.009517	0.000251	0.000367	0.000015	0.020219	0.004427	0.125884	0.003663	0.006472	0.000045	0.00002	0.000578	0.00209	0.116036	0.000904	0.00005	0.000136	0.000035	0.000015	0.00002	0.00002	0.004954	0.000151	0.000296	0.000025	0.000055	0.00005	0.00005	0.001166	0.000191	0.000045	0.001357	0.001558	0.000045	0.000166	0.000342	0.324004	0.177729	0.005296	0.000015	0.000196	0.000126	0.000126	0.002598	0.000045	0.145682	0.00009	0.000382	0.000216	0.000281	0.000367	0.000226	0.024063	0.00002	0.000025	0.000874	0.000025	0.003723	0.000337	0.000377	0.000211
50_D3	D3	50	0.000369	0.000055	0.002412	0.005162	0.003214	0.000169	0.001151	0.015363	0.000324	0.000179	0.00003	0.038096	0.003453	0.050688	0.005317	0.010355	0.00003	0.00007	0.001674	0.002546	0.059224	0.000877	0.000015	0.000125	0.000035	0.00001	0.00002	0.0001	0.006762	0.000234	0.000324	0.000035	0	0.000149	0.000015	0.000439	0.0001	0.00002	0.000653	0.000678	0.000035	0.000164	0.000583	0.38481	0.262321	0.007245	0.00002	0.000568	0.000125	0.00012	0.005013	0.000189	0.11355	0.00003	0.000483	0.000174	0.00133	0.001276	0.000025	0.005133	0.00006	0.000035	0.001291	0.00004	0.004794	0.00002	0.000085	0.00001
51_D3	D3	51	0.000568	0.000079	0.002532	0.006273	0.003089	0.000395	0.005468	0.025027	0.000592	0.000296	0.000183	0.070767	0.00385	0.011943	0.009609	0.018374	0.000049	0.000143	0.001574	0.001407	0.029503	0.000804	0.00003	0.000543	0.000188	0.000015	0.000015	0.000178	0.011855	0.000439	0.000439	0.000035	0.000015	0.000281	0.000074	0.00074	0.000212	0.000123	0.000632	0.000572	0.000104	0.000336	0.001234	0.376336	0.291632	0.011938	0.000044	0.002023	0.000079	0.000257	0.006367	0.000183	0.081427	0.000044	0.000424	0.00035	0.000686	0.000997	0.000044	0.005651	0.000168	0.000079	0.003006	0.000074	0.007413	0.000035	0.000138	0.00002
52_D3	D3	52	0.000657	0.000104	0.057998	0.009632	0.003198	0.00045	0.002629	0.027454	0.001043	0.000252	0.000267	0.070783	0.006983	0.050233	0.016176	0.023545	0.000025	0.000188	0.00167	0.018454	0.046082	0.002219	0.000084	0.001236	0.000227	0.000044	0.000015	0.000124	0.008189	0.060943	0.000479	0.000766	0.00001	0.000287	0.000079	0.001601	0.000361	0.000153	0.002437	0.001567	0.00039	0.001542	0.003247	0.251937	0.185108	0.009662	0.000059	0.0253	0.000074	0.000504	0.007003	0.000163	0.073309	0.000069	0.001962	0.000321	0.000494	0.000356	0.000025	0.005778	0.000143	0.00003	0.001364	0.000099	0.012262	0.000015	0.000133	0.000005
53_D3	D3	53	0.002213	0.000397	0.103828	0.041914	0.032292	0.001163	0.018327	0.026541	0.002022	0.004156	0.000756	0.037027	0.00476	0.006732	0.044873	0.012395	0.000044	0.000275	0.005221	0.06764	0.008346	0.003445	0.000118	0.003916	0.000775	0.000123	0.000083	0.000245	0.006551	0.057326	0.001065	0.000285	0.00029	0.000545	0.000083	0.001006	0.000167	0.000044	0.00106	0.000721	0.000348	0.001266	0.007002	0.153087	0.07184	0.005564	0.000083	0.134319	0.00024	0.000721	0.029269	0.000334	0.047331	0.001629	0.002326	0.001796	0.001418	0.001153	0.00001	0.023086	0.000618	0.000505	0.012674	0.000711	0.003739	0.000064	0.000093	0.000005
56_D3	D3	56	0.001385	0.004517	0.067824	0.044535	0.035779	0.000635	0.04093	0.053649	0.006541	0.005004	0.000181	0.029868	0.015264	0.002674	0.178837	0.030188	0.000067	0.000473	0.01999	0.014624	0.005156	0.014695	0.000153	0.011807	0.000974	0.000038	0.000014	0.000243	0.00328	0.024798	0.002612	0.011129	0.000053	0.001127	0.000115	0.000697	0.00021	0.000115	0.001127	0.000391	0.000349	0.006904	0.025662	0.098714	0.068321	0.028145	0.00001	0.027553	0.001891	0.002091	0.025294	0.001552	0.018744	0.001934	0.006756	0.007744	0.00191	0.001318	0.000005	0.008155	0.001284	0.000382	0.006092	0.002196	0.025232	0.000005	0.000062	0
57_D3	D3	57	0.001752	0.009203	0.071033	0.03924	0.029666	0.000327	0.025921	0.078109	0.0098	0.006782	0.000072	0.045401	0.016929	0.002734	0.179418	0.034893	0.000048	0.000366	0.015649	0.014441	0.006797	0.012183	0.000116	0.011461	0.000554	0.000034	0.00001	0.00012	0.003995	0.028241	0.001993	0.021213	0.00012	0.000794	0.000077	0.000655	0.000183	0.000034	0.00129	0.000337	0.000375	0.00644	0.027962	0.078176	0.043812	0.043196	0.000019	0.017078	0.002999	0.001945	0.0164	0.001319	0.012895	0.002566	0.005651	0.009564	0.001357	0.001131	0	0.00711	0.000457	0.001882	0.005444	0.003018	0.037146	0.000019	0.000048	0
58_D3	D3	58	0.002519	0.012968	0.095501	0.04717	0.01738	0.000243	0.01491	0.042332	0.011687	0.00794	0.000136	0.059314	0.016225	0.003373	0.179965	0.034605	0.000049	0.000413	0.024379	0.016079	0.006902	0.029878	0.000136	0.016817	0.000932	0.000024	0	0.000243	0.002087	0.033649	0.001155	0.026689	0.000165	0.000888	0.000126	0.000447	0.000092	0.000034	0.001645	0.00032	0.000548	0.00927	0.025087	0.049354	0.021559	0.036342	0.000005	0.012017	0.004451	0.002563	0.009435	0.000835	0.014332	0.003067	0.008746	0.009265	0.001175	0.001179	0.000024	0.003795	0.000451	0.001839	0.002223	0.005077	0.067885	0.000019	0.000029	0.00001
59_D3	D3	59	0.001315	0.004886	0.093002	0.042923	0.02511	0.000093	0.010745	0.069251	0.01378	0.004803	0.000034	0.124693	0.01888	0.00359	0.183145	0.041978	0.000034	0.000482	0.016635	0.016927	0.010745	0.023498	0.000088	0.010366	0.000443	0.000015	0	0.000136	0.009966	0.035412	0.00169	0.017994	0.000083	0.000813	0.000063	0.000434	0.000058	0.000015	0.001754	0.000292	0.00039	0.007691	0.026878	0.034867	0.014857	0.04778	0.000005	0.011276	0.000784	0.001934	0.004744	0.001203	0.003707	0.000823	0.007589	0.005533	0.001364	0.001042	0.000005	0.002109	0.000132	0.000209	0.002241	0.003863	0.032762	0.00001	0.000024	0.000005
60_D3	D3	60	0.001426	0.002974	0.083352	0.043665	0.01877	0.000069	0.008505	0.062464	0.015771	0.003938	0.000044	0.1971	0.018322	0.003343	0.180912	0.040572	0.000015	0.000482	0.017762	0.015092	0.008746	0.02634	0.000079	0.010339	0.000408	0.00001	0	0.000088	0.009326	0.026562	0.001082	0.012202	0.000103	0.000457	0.000064	0.000438	0.000103	0.000034	0.001632	0.00029	0.000457	0.009419	0.025087	0.01963	0.007428	0.04541	0	0.009237	0.000639	0.002099	0.00412	0.000811	0.003225	0.000836	0.007664	0.003328	0.001239	0.000865	0.000029	0.001647	0.000113	0.000128	0.001416	0.003043	0.039186	0.000025	0.000039	0
65_D3	D3	65	0.002933	0.002867	0.060145	0.048645	0.018833	0.000196	0.006231	0.061598	0.01749	0.004171	0.000015	0.19264	0.016066	0.003148	0.152427	0.036935	0.000035	0.00019	0.016532	0.015901	0.008662	0.024107	0.000055	0.008301	0.000386	0.00001	0	0.00004	0.037471	0.022598	0.001278	0.010126	0.00003	0.000291	0.000065	0.000411	0.00008	0.000035	0.001644	0.000316	0.000627	0.005279	0.019069	0.001865	0.001765	0.119036	0	0.007665	0.000421	0.001995	0.008427	0.000672	0.000411	0.000627	0.006266	0.003133	0.000501	0.000326	0	0.000286	0.00003	0.000566	0.000592	0.004557	0.04292	0.000025	0.000035	0
66_D3	D3	66	0.002941	0.00176	0.066862	0.050689	0.023314	0.000122	0.008109	0.056172	0.017497	0.00281	0.00002	0.203326	0.011938	0.002252	0.125408	0.022741	0.000051	0.000198	0.016908	0.016386	0.00428	0.019652	0.00003	0.00747	0.000492	0.00001	0	0.000041	0.047616	0.028101	0.001653	0.010478	0.000046	0.000472	0.000051	0.000396	0.000086	0.000036	0.001577	0.000269	0.000771	0.004067	0.015564	0.001106	0.001217	0.140764	0	0.009392	0.000294	0.002079	0.012207	0.000695	0.000264	0.000507	0.004696	0.003824	0.000451	0.000269	0.00001	0.000178	0.000005	0.000801	0.000441	0.003129	0.044969	0.000025	0.000015	0
67_D3	D3	67	0.003956	0.002106	0.068512	0.060605	0.019683	0.000267	0.008103	0.038443	0.017229	0.003674	0.000055	0.205187	0.011	0.002162	0.122788	0.023261	0.00004	0.000186	0.02123	0.015727	0.003779	0.025931	0.000015	0.009126	0.000398	0.00001	0	0.00005	0.022364	0.023739	0.001028	0.009196	0.00005	0.000433	0.000071	0.000353	0.000096	0.000045	0.001124	0.000191	0.000655	0.005089	0.015495	0.000766	0.000741	0.136464	0.000015	0.008944	0.000333	0.001885	0.017949	0.000615	0.000227	0.00069	0.005664	0.003104	0.000378	0.000191	0.000015	0.000101	0.00003	0.000514	0.000333	0.003638	0.073848	0.000055	0.000045	0
69_D3	D3	69	0.002306	0.001542	0.054439	0.080232	0.020493	0.000146	0.009877	0.035389	0.02094	0.002015	0.00001	0.217647	0.010565	0.002316	0.111079	0.022191	0.000025	0.000236	0.026451	0.016865	0.003823	0.024793	0	0.006782	0.000332	0.000005	0	0.00002	0.034861	0.021226	0.001216	0.006431	0.000025	0.000352	0.000035	0.000377	0.00008	0.00004	0.001688	0.000337	0.000653	0.004597	0.012173	0.000528	0.000618	0.132346	0.000005	0.009134	0.000181	0.001899	0.028084	0.000548	0.000166	0.000517	0.005094	0.002673	0.000211	0.000171	0.000005	0.00006	0.000015	0.000311	0.000251	0.002206	0.060338	0.000005	0.00002	0.000005
70_D3	D3	70	0.003273	0.003499	0.050425	0.102071	0.019009	0.000256	0.007823	0.026107	0.021839	0.003263	0.00003	0.184781	0.007033	0.001569	0.094314	0.01382	0.000025	0.000236	0.03303	0.018471	0.002383	0.02013	0.00001	0.005621	0.000261	0.000005	0	0.00007	0.029164	0.020316	0.001	0.006717	0.000005	0.000402	0.000085	0.000196	0.000035	0.00003	0.00093	0.000236	0.000452	0.003228	0.009155	0.000357	0.000432	0.160182	0.000015	0.010231	0.000357	0.001569	0.037665	0.000563	0.00006	0.000709	0.003801	0.002735	0.000206	0.000096	0.000015	0.00003	0.000045	0.000327	0.000201	0.003645	0.085335	0.000055	0.000035	0.00003
71_D3	D3	71	0.004916	0.019899	0.033242	0.113511	0.010657	0.000173	0.00258	0.003189	0.023463	0.013357	0.000062	0.068442	0.002393	0.000676	0.082197	0.003458	0.000038	0.00024	0.044964	0.020556	0.000494	0.023377	0	0.011314	0.000729	0	0	0.000101	0.00412	0.034667	0.00047	0.00436	0.000005	0.00047	0.000077	0.000264	0.000029	0.000034	0.000753	0.000139	0.000451	0.001727	0.004954	0.000082	0.000134	0.199397	0.000005	0.007966	0.000556	0.001995	0.052187	0.000388	0.000038	0.002312	0.002863	0.004883	0.000149	0.000043	0.000038	0.000019	0.00001	0.001861	0.000101	0.013026	0.175214	0.000077	0.000101	0.000005
72_D3	D3	72	0.00292	0.018791	0.020531	0.093795	0.029554	0.000097	0.005567	0.002476	0.024255	0.018143	0.000058	0.074653	0.002023	0.000882	0.083466	0.00368	0.00001	0.000268	0.032113	0.020132	0.000405	0.020868	0.00001	0.011772	0.000824	0.000024	0.000005	0.000039	0.014399	0.035579	0.00157	0.001204	0.000005	0.000409	0.000044	0.000292	0.000107	0.000058	0.000838	0.000136	0.000531	0.001496	0.004787	0.000093	0.000117	0.257119	0.00001	0.014877	0.000458	0.002203	0.038387	0.000327	0.000039	0.001711	0.003359	0.009647	0.000097	0.000049	0.000005	0.000015	0.000029	0.002535	0.000097	0.018109	0.121862	0	0.000039	0
73_D3	D3	73	0.010343	0.032621	0.020195	0.112961	0.019386	0.000356	0.002296	0.001189	0.029363	0.01336	0.000236	0.071384	0.001458	0.000669	0.069251	0.002609	0.000029	0.000327	0.042569	0.014881	0.000318	0.022144	0.000067	0.017331	0.001492	0.000014	0.000014	0.000135	0.003922	0.048648	0.000443	0.002108	0.000014	0.000741	0.000101	0.000207	0.000063	0.000043	0.000857	0.000116	0.000597	0.001588	0.00374	0.000087	0.000067	0.185226	0.000024	0.020363	0.000385	0.002767	0.034542	0.000308	0.000034	0.007272	0.002512	0.005617	0.000087	0.000024	0.00001	0.000106	0.000082	0.008827	0.000019	0.014997	0.166364	0.000024	0.000072	0
74_D3	D3	74	0.016268	0.05096	0.028127	0.116884	0.01433	0.000855	0.003389	0.001007	0.022985	0.023476	0.000416	0.037117	0.002358	0.001201	0.065801	0.002467	0.000076	0.000695	0.03758	0.014269	0.000369	0.024738	0.000236	0.013683	0.001772	0.000043	0.000066	0.00034	0.000596	0.057899	0.000274	0.003819	0.000038	0.001371	0.000194	0.000756	0.000128	0.000099	0.001791	0.000397	0.001432	0.002406	0.004301	0.000128	0.000057	0.155305	0.000085	0.017861	0.000681	0.004367	0.030235	0.000288	0.000043	0.010507	0.00251	0.005903	0.00008	0.000024	0.000061	0.000113	0.000165	0.011206	0.000104	0.023467	0.179594	0.000047	0.000109	0.000052
77_D3	D3	77	0.021872	0.106531	0.047179	0.102389	0.011045	0.002271	0.002514	0.001475	0.039697	0.031111	0.001707	0.072179	0.004543	0.002756	0.056027	0.004231	0.00045	0.003127	0.023347	0.020116	0.00049	0.023317	0.000594	0.022827	0.005503	0.000099	0.000045	0.001499	0.002375	0.074019	0.000233	0.011703	0.000059	0.00579	0.001108	0.001697	0.000351	0.000257	0.004087	0.000836	0.003761	0.005686	0.007274	0.000228	0.000094	0.07107	0.000198	0.016206	0.003355	0.013549	0.006285	0.000148	0.000104	0.02061	0.003716	0.01155	0.000109	0.000045	0.000233	0.000233	0.000757	0.029072	0.000084	0.027429	0.066166	0.000114	0.000317	0.000148
78_D3	D3	78	0.020543	0.07609	0.05815	0.107935	0.008617	0.00239	0.001122	0.0009	0.047269	0.024621	0.001877	0.024946	0.003488	0.002056	0.046761	0.003227	0.00015	0.002569	0.031124	0.020857	0.000406	0.019851	0.000314	0.022657	0.005327	0.000073	0.000097	0.001234	0.00059	0.103227	0.000116	0.017592	0.000034	0.005191	0.000677	0.001224	0.000208	0.000155	0.002913	0.000484	0.003096	0.004814	0.006091	0.000131	0.000092	0.085365	0.000194	0.028681	0.00493	0.011984	0.012797	0.000121	0.000053	0.016934	0.002787	0.013218	0.000073	0.000053	0.000082	0.000203	0.000624	0.032958	0.000048	0.017848	0.089583	0.000029	0.000092	0.000058
79_D3	D3	79	0.010758	0.04035	0.052001	0.120017	0.00818	0.001632	0.002045	0.0012	0.057699	0.022693	0.001339	0.009745	0.003495	0.001675	0.039154	0.004455	0.000178	0.00254	0.041372	0.023605	0.000648	0.018583	0.00023	0.026893	0.006078	0.000149	0.000038	0.001147	0.000432	0.118322	0.000163	0.018958	0.000058	0.005598	0.000629	0.000859	0.00013	0.000086	0.002252	0.000293	0.002357	0.004988	0.006735	0.000202	0.000096	0.152978	0.000106	0.014594	0.004849	0.01204	0.017105	0.000072	0.000048	0.00819	0.003649	0.013192	0.000005	0.000014	0.000024	0.00012	0.000514	0.01769	0.000034	0.013927	0.080704	0.000005	0.000058	0.000024
80_D3	D3	80	0.013292	0.040996	0.058707	0.128215	0.004002	0.001745	0.001281	0.000559	0.057158	0.01642	0.001291	0.013259	0.001769	0.001081	0.033915	0.002013	0.000167	0.002534	0.044085	0.016678	0.000249	0.013125	0.000378	0.026614	0.007349	0.000081	0.000062	0.000889	0.000287	0.115841	0.000072	0.035718	0.000029	0.006249	0.000564	0.000368	0.000067	0.000038	0.001554	0.000177	0.00185	0.003371	0.005068	0.000143	0.000048	0.123888	0.000057	0.012819	0.007918	0.012886	0.024175	0.000024	0.000019	0.009912	0.002094	0.006092	0.000005	0.000014	0.000014	0.000096	0.000406	0.015387	0.000024	0.013182	0.111542	0.000024	0.000053	0.00001
81_D3	D3	81	0.009238	0.032954	0.045811	0.140999	0.004815	0.001358	0.001382	0.000569	0.058544	0.019173	0.001009	0.014383	0.002482	0.001367	0.034096	0.002687	0.000124	0.001817	0.042053	0.02023	0.000253	0.013139	0.000282	0.0233	0.006211	0.000038	0.000005	0.000641	0.000483	0.093917	0.000167	0.034584	0.000033	0.004432	0.000392	0.000406	0.000072	0.000038	0.001774	0.000301	0.001697	0.003629	0.00524	0.000129	0.000077	0.173393	0.000053	0.004614	0.006861	0.010342	0.024003	0.000043	0.000043	0.008296	0.002491	0.007971	0.00001	0.000014	0.000033	0.000067	0.000387	0.013441	0.000038	0.012283	0.109208	0.000014	0.000053	0.00001
84_D3	D3	84	0.009589	0.021272	0.061208	0.141491	0.007359	0.001123	0.002373	0.000897	0.061595	0.01509	0.000961	0.031479	0.002255	0.00102	0.031886	0.003182	0.000059	0.001868	0.038842	0.020689	0.000451	0.013756	0.000402	0.024012	0.00705	0.000034	0.00001	0.000397	0.002515	0.151634	0.000324	0.030425	0.000025	0.004751	0.000289	0.000284	0.000064	0.000039	0.001206	0.000108	0.00151	0.00375	0.005128	0.000059	0.000069	0.147271	0.000039	0.006153	0.005319	0.011109	0.009481	0.000074	0.000049	0.007236	0.002775	0.011388	0.00002	0.000015	0	0.000108	0.000191	0.010918	0.00002	0.009383	0.075866	0.000005	0.000049	0.000005
85_D3	D3	85	0.008297	0.019413	0.065545	0.135199	0.006799	0.000813	0.003641	0.002124	0.065008	0.016841	0.000695	0.024916	0.003508	0.001276	0.034731	0.005607	0.000079	0.001872	0.040875	0.021655	0.000754	0.016634	0.000163	0.028419	0.006834	0.00002	0	0.000439	0.003345	0.185411	0.000419	0.035253	0.000025	0.004947	0.000305	0.000276	0.00003	0.000015	0.001695	0.000153	0.001646	0.00505	0.006923	0.000118	0.000059	0.115072	0.000025	0.006607	0.005316	0.012736	0.008844	0.000084	0.000044	0.006504	0.003976	0.01452	0.000015	0.000015	0.00001	0.000148	0.000197	0.010056	0.000034	0.009844	0.048054	0.000005	0.000069	0
86_D3	D3	86	0.009448	0.026027	0.06419	0.123192	0.00613	0.000819	0.001613	0.000902	0.052991	0.017205	0.000863	0.046689	0.003043	0.001825	0.039874	0.003284	0.000123	0.001894	0.029528	0.022812	0.000375	0.017299	0.000291	0.022284	0.005587	0.000064	0.00002	0.000533	0.002559	0.169467	0.000256	0.038306	0.000039	0.003767	0.00037	0.000557	0.000039	0.00002	0.002199	0.000256	0.001982	0.004295	0.006125	0.000113	0.000044	0.102678	0.000025	0.005163	0.007116	0.009971	0.011105	0.000089	0.000044	0.009616	0.003245	0.013009	0.000015	0.00001	0.00002	0.000143	0.000291	0.014024	0.000035	0.010597	0.083432	0.000005	0.000069	0
